user_id,meal_occasion,lead_meal,meal_bundle,goodness_score
user_154_dinner,dinner,Beef Steak Special (m1393),"['Beef Steak Special (m1393)', 'Tomato Soup Premium (m1520)']",0.2375
user_155_lunch,lunch,Sprite (m1920),"['Sprite (m1920)', 'Pho Mild (m497)', 'Croissant Special (m1814)', 'Grilled Salmon Deluxe (m645)']",0.35
user_156_lunch,lunch,Americano Classic (m1359),"['Americano Classic (m1359)', 'French Fries Light (m400)', 'Gelato Mild (m1821)', 'Chicken Salad Deluxe (m1770)']",0.5166666666666666
user_157_lunch,lunch,Pudding Deluxe (m1281),"['Pudding Deluxe (m1281)', 'Sorbet Deluxe (m1941)', 'Lamb Chops (m623)', 'Oysters Premium (m308)', 'Cola Mild (m356)']",0.5
user_158_snacks,snacks,Shrimp Scampi Spicy (m818),"['Shrimp Scampi Spicy (m818)', 'Donut (m1348)']",0.05
user_159_lunch,lunch,Smoothie Spicy (m179),"['Smoothie Spicy (m179)', 'Beef Carpaccio Special (m66)', 'Hot and Sour Soup Special (m701)', 'Pork Fried Rice Classic (m707)']",0.39166666666666666
user_160_snacks,snacks,Grilled Eggplant Light (m1328),"['Grilled Eggplant Light (m1328)', 'Peach Tea Deluxe (m4)', 'Pineapple Juice Premium (m713)', 'Chocolate Cake Classic (m1637)', 'Wild Rice Deluxe (m1994)']",0.5
user_161_lunch,lunch,Tuna Tartare Spicy (m1404),"['Tuna Tartare Spicy (m1404)', 'Jalapeño Poppers Deluxe (m1619)', 'Toast (m817)', 'BBQ Chicken Special (m1736)']",0.2875
user_162_lunch,lunch,BBQ Chicken Classic (m863),"['BBQ Chicken Classic (m863)', 'Beef Kebab Classic (m449)', 'Mozzarella Sticks Premium (m989)']",0.2
user_163_dinner,dinner,Sausage Deluxe (m156),"['Sausage Deluxe (m156)', 'Nachos Classic (m1886)', 'Greek Salad Light (m490)', 'Wild Rice (m798)']",0.19375
user_164_breakfast,breakfast,Pork Ribs Premium (m1819),"['Pork Ribs Premium (m1819)', 'Ratatouille Mild (m1737)']",0.3
user_165_dinner,dinner,Pork Chops Classic (m126),"['Pork Chops Classic (m126)', 'Quinoa Salad (m1043)', 'Taco Salad Special (m385)', 'Bagel Premium (m1343)', 'Carrot Cake Spicy (m1887)']",0.5
user_166_breakfast,breakfast,Potato Skins Mild (m186),"['Potato Skins Mild (m186)', 'Fruit Punch Light (m1712)', 'Baked Potato Mild (m673)']",0.2625
user_167_breakfast,breakfast,Creamed Spinach Spicy (m89),"['Creamed Spinach Spicy (m89)', 'Iced Tea Premium (m1841)']",0.3
user_168_dinner,dinner,Split Pea Soup Mild (m1992),"['Split Pea Soup Mild (m1992)', 'French Fries (m642)', 'Hot and Sour Soup Spicy (m1241)', 'Cobbler Spicy (m123)', 'Polenta Light (m438)']",0.34375
user_169_lunch,lunch,Onion Rings (m311),"['Onion Rings (m311)', 'Breakfast Burrito Special (m680)', 'Spring Rolls Special (m232)', 'Mac and Cheese Spicy (m1062)', 'Dumplings Spicy (m978)']",0.125
user_170_breakfast,breakfast,Potato Skins Light (m940),"['Potato Skins Light (m940)', 'Butternut Squash Soup Light (m338)', 'Caprese Salad Premium (m947)', 'Ice Cream Classic (m1977)']",0.1
user_171_lunch,lunch,Roasted Vegetables Spicy (m1248),"['Roasted Vegetables Spicy (m1248)', 'Mushroom Soup Classic (m1583)', 'Pepsi (m254)']",0.325
user_172_breakfast,breakfast,Yams Mild (m538),"['Yams Mild (m538)', 'Carrot Ginger Soup Classic (m130)']",0.05
user_173_lunch,lunch,Chef Salad Classic (m432),"['Chef Salad Classic (m432)', 'Chicken Rice Soup Special (m1165)', 'Vanilla Latte Spicy (m633)', 'Fruit Tart Classic (m516)', 'Cola Deluxe (m204)']",0.5625
user_174_dinner,dinner,Mozzarella Sticks Spicy (m1636),"['Mozzarella Sticks Spicy (m1636)', 'Cucumber Salad Spicy (m665)', 'Green Beans Spicy (m1124)']",0.16875
user_175_snacks,snacks,Lemonade (m996),"['Lemonade (m996)', 'French Fries Mild (m13)']",0.2375
user_176_lunch,lunch,Nachos Premium (m1226),"['Nachos Premium (m1226)', 'Coleslaw Premium (m979)', 'Green Tea Premium (m1533)']",0.2625
user_177_dinner,dinner,Cappuccino Deluxe (m1069),"['Cappuccino Deluxe (m1069)', 'Iced Tea Deluxe (m127)', 'Ice Cream Spicy (m244)', 'Panna Cotta Light (m524)', 'Raspberry Lemonade (m445)']",0.29166666666666663
user_178_breakfast,breakfast,French Fries Deluxe (m758),"['French Fries Deluxe (m758)', 'Greek Salad Deluxe (m1384)', 'Pork Ribs Premium (m856)', 'Spinach Artichoke Dip Premium (m214)']",0.35
user_179_dinner,dinner,Wild Rice (m798),"['Wild Rice (m798)', 'Sausage Spicy (m1795)']",0.2
user_180_breakfast,breakfast,Pork Fried Rice Light (m1896),"['Pork Fried Rice Light (m1896)', 'Rice Pudding Premium (m1867)']",0.05
user_181_dinner,dinner,Yogurt Spicy (m1014),"['Yogurt Spicy (m1014)', 'Hummus with Pita Mild (m166)', 'Pork Fried Rice Light (m1896)', 'Prosciutto Melon Deluxe (m176)', 'Steak Fajitas Classic (m1265)']",0.30000000000000004
user_182_breakfast,breakfast,Lasagna Special (m1859),"['Lasagna Special (m1859)', 'English Muffin Light (m11)', 'Onion Rings Classic (m1350)', 'Beef Stew (m709)']",0.5166666666666666
user_183_breakfast,breakfast,Vanilla Latte Special (m1400),"['Vanilla Latte Special (m1400)', 'Tuna Salad Spicy (m1774)', 'Broccoli Cheddar Soup Mild (m865)', 'Dumplings Light (m514)', 'Crème Brûlée Classic (m562)']",0.3125
user_184_dinner,dinner,Vegetable Soup Classic (m1988),"['Vegetable Soup Classic (m1988)', 'Lamb Kebab Deluxe (m1851)']",0.2375
user_185_lunch,lunch,Fish Tacos Special (m1659),"['Fish Tacos Special (m1659)', 'Vegetable Soup Premium (m1679)', 'Pasta Salad Mild (m1878)']",0.45
user_186_dinner,dinner,Kale Salad Mild (m1353),"['Kale Salad Mild (m1353)', 'Tomato Soup Premium (m1081)', 'Grape Juice Mild (m1199)', 'Tuna Salad Classic (m1160)', 'Fried Pickles Classic (m1650)']",0.34375
user_187_breakfast,breakfast,Parfait Spicy (m1642),"['Parfait Spicy (m1642)', 'Mango Juice Spicy (m1967)', 'Bacon Wrapped Dates Spicy (m65)', 'Chocolate Mousse Special (m1534)', 'Tuna Tartare (m1375)']",0.3125
user_188_breakfast,breakfast,Parfait (m1293),"['Parfait (m1293)', 'Pepsi Light (m1754)', 'Ginger Ale (m1515)']",0.24166666666666667
user_189_breakfast,breakfast,Lemonade (m913),"['Lemonade (m913)', 'Yogurt Premium (m30)', 'Cranberry Juice Classic (m575)', 'Iced Coffee Spicy (m1230)']",0.39166666666666666
user_190_lunch,lunch,Couscous Light (m1763),"['Couscous Light (m1763)', 'Beef Lo Mein Premium (m1624)', 'Vegetable Soup Deluxe (m1634)', 'Banana Smoothie Classic (m1194)']",0.475
user_191_lunch,lunch,Coleslaw Special (m1523),"['Coleslaw Special (m1523)', 'Tuna Tartare Mild (m1724)', 'Bean Soup Classic (m1439)']",0.45
user_192_lunch,lunch,Pasta Salad Spicy (m1449),"['Pasta Salad Spicy (m1449)', 'Shrimp Cocktail (m1469)', 'Meatloaf Spicy (m831)', 'Butternut Squash Soup Spicy (m576)']",0.35
user_193_breakfast,breakfast,Mac and Cheese Premium (m124),"['Mac and Cheese Premium (m124)', 'Roasted Vegetables Special (m224)']",0.2375
user_194_breakfast,breakfast,Cheese Platter Special (m131),"['Cheese Platter Special (m131)', 'Cola Classic (m1704)']",0.2375
user_195_snacks,snacks,Steamed Vegetables Classic (m1022),"['Steamed Vegetables Classic (m1022)', 'Bruschetta Mild (m1010)', 'Meatball Sub Light (m1155)', 'Pork Tenderloin Deluxe (m1844)', 'Beef Stew (m1615)']",0.125
user_196_snacks,snacks,Hot and Sour Soup Spicy (m1278),"['Hot and Sour Soup Spicy (m1278)', 'Tres Leches Cake Special (m1358)', 'Green Beans (m325)']",0.075
user_197_lunch,lunch,Pad Thai (m983),"['Pad Thai (m983)', 'Greek Salad Special (m505)', 'Cobb Salad Deluxe (m586)', 'Water (m1398)', 'Caesar Salad Premium (m1573)']",0.5416666666666666
user_198_snacks,snacks,Beef Burrito Classic (m1543),"['Beef Burrito Classic (m1543)', 'Cupcakes Mild (m1076)', 'Herbal Tea Light (m371)', 'Clams Casino Deluxe (m1565)', 'Wild Rice Deluxe (m1994)']",0.5625
user_199_snacks,snacks,Chicken Salad Classic (m1656),"['Chicken Salad Classic (m1656)', 'English Muffin (m353)', 'Herbal Tea Classic (m756)', 'Vegetable Soup Spicy (m700)']",0.475
user_200_breakfast,breakfast,Roasted Vegetables Special (m247),"['Roasted Vegetables Special (m247)', 'Cupcakes Premium (m518)', 'Deviled Eggs Mild (m770)', 'Taco Salad Premium (m260)', 'Fruit Smoothie Bowl Classic (m1435)']",0.41666666666666663
user_201_breakfast,breakfast,Lemonade (m996),"['Lemonade (m996)', 'Mediterranean Salad Mild (m1355)', 'Potato Salad Special (m1864)', 'Scrambled Eggs Light (m650)', 'Pasta Carbonara (m847)']",0.5
user_202_dinner,dinner,Caesar Salad Mild (m1129),"['Caesar Salad Mild (m1129)', 'Breakfast Potatoes Classic (m1901)']",0.05
user_203_lunch,lunch,Beef Steak (m1607),"['Beef Steak (m1607)', 'Gazpacho Mild (m1040)', 'Smoothie (m1016)', 'Fried Pickles Spicy (m1020)', 'Egg Salad Spicy (m1879)']",0.375
user_204_lunch,lunch,Brussels Sprouts Spicy (m436),"['Brussels Sprouts Spicy (m436)', 'Mushroom Soup Light (m1442)', 'Quiche Light (m1251)']",0.24166666666666667
user_205_dinner,dinner,Cheese Platter Special (m131),"['Cheese Platter Special (m131)', 'Tuna Tartare Special (m1276)']",0.125
user_206_dinner,dinner,Pho Mild (m497),"['Pho Mild (m497)', 'Yogurt Premium (m99)', 'Quiche Premium (m239)']",0.22500000000000003
user_207_dinner,dinner,Sausage Mild (m120),"['Sausage Mild (m120)', 'Bread Pudding Premium (m693)', 'Americano Spicy (m1862)', 'Fruit Tart Deluxe (m1170)']",0.2875
user_208_breakfast,breakfast,Fish Tacos Mild (m1756),"['Fish Tacos Mild (m1756)', 'Fish Curry Mild (m1235)', 'Cupcakes Classic (m1793)', 'Gazpacho Light (m433)', 'Tomato Soup Classic (m1203)']",0.375
user_209_breakfast,breakfast,Panna Cotta Premium (m1430),"['Panna Cotta Premium (m1430)', 'Bean Soup (m1261)', 'Pad Thai Spicy (m1329)', 'Milk Spicy (m982)']",0.26666666666666666
user_210_lunch,lunch,Macarons Premium (m132),"['Macarons Premium (m132)', 'Shrimp Cocktail (m912)', 'Shrimp Scampi Spicy (m818)', 'Breakfast Sandwich Spicy (m1078)']",0.225
user_211_snacks,snacks,Ginger Ale Deluxe (m415),"['Ginger Ale Deluxe (m415)', 'Orange Juice Mild (m1365)', 'Roasted Carrots Classic (m1612)']",0.075
user_212_dinner,dinner,Breakfast Potatoes Light (m1648),"['Breakfast Potatoes Light (m1648)', 'Chicken Alfredo Premium (m591)', 'Fruit Salad Special (m786)', 'Gazpacho Light (m433)']",0.50625
user_213_snacks,snacks,Smoothie Spicy (m179),"['Smoothie Spicy (m179)', 'Lentil Soup Special (m1166)', 'Fried Pickles Classic (m1650)']",0.2625
user_214_lunch,lunch,Grilled Zucchini Classic (m1779),"['Grilled Zucchini Classic (m1779)', 'Buffalo Wings (m502)', 'Pepsi Classic (m1893)', 'Jalapeño Poppers Premium (m145)', 'Fruit Salad Special (m1025)']",0.4583333333333333
user_215_lunch,lunch,Yogurt Classic (m1),"['Yogurt Classic (m1)', 'Nachos (m160)', 'Split Pea Soup Mild (m927)']",0.2625
user_216_breakfast,breakfast,Cappuccino Mild (m393),"['Cappuccino Mild (m393)', 'Spinach Salad Deluxe (m1474)']",0.425
user_217_snacks,snacks,Pumpkin Soup Light (m1746),"['Pumpkin Soup Light (m1746)', 'Clams Casino Light (m507)']",0.425
user_218_breakfast,breakfast,Matcha Latte Premium (m197),"['Matcha Latte Premium (m197)', 'Veggie Burger Premium (m1812)']",0.2375
user_219_breakfast,breakfast,Clam Chowder Special (m1461),"['Clam Chowder Special (m1461)', 'Grilled Zucchini Classic (m1779)']",0.3
user_220_dinner,dinner,Beef Stew Spicy (m899),"['Beef Stew Spicy (m899)', 'Green Beans Spicy (m487)', 'Breakfast Tacos Deluxe (m1681)', 'Chef Salad Mild (m365)', 'Breakfast Sandwich Mild (m984)']",0.46875
user_221_dinner,dinner,Chicken Rice Soup Mild (m1017),"['Chicken Rice Soup Mild (m1017)', 'Lemonade Premium (m115)']",0.175
user_222_lunch,lunch,Asparagus Deluxe (m1676),"['Asparagus Deluxe (m1676)', 'Greek Salad Special (m505)', 'Lentil Soup Deluxe (m1238)']",0.325
user_223_breakfast,breakfast,Lamb Chops Mild (m104),"['Lamb Chops Mild (m104)', 'Baked Beans Mild (m1647)', 'Ginger Ale Deluxe (m415)']",0.2625
user_224_breakfast,breakfast,Caprese Salad Deluxe (m1733),"['Caprese Salad Deluxe (m1733)', 'Crème Brûlée Special (m619)', 'Oat Milk Deluxe (m1141)', 'Pork Fried Rice Premium (m617)', 'Cheese Platter Spicy (m895)']",0.375
user_225_snacks,snacks,Coleslaw Premium (m979),"['Coleslaw Premium (m979)', 'Bacon Mild (m1318)', 'Sliders Classic (m194)', 'Caprese Salad Light (m1466)']",0.2875
user_226_snacks,snacks,French Onion Soup (m1224),"['French Onion Soup (m1224)', 'Burger Premium (m1613)', 'Fruit Bowl Special (m1831)', 'Beef Burrito Special (m1829)', 'Mushroom Soup Light (m603)']",0.3125
user_227_snacks,snacks,Avocado Toast Special (m962),"['Avocado Toast Special (m962)', 'Cheesecake Special (m1787)']",0.05
user_228_snacks,snacks,Coffee Deluxe (m221),"['Coffee Deluxe (m221)', 'Cobbler Light (m1340)', 'Edamame (m836)']",0.45
user_229_dinner,dinner,Burger Spicy (m326),"['Burger Spicy (m326)', 'Beef Steak Premium (m67)']",0.175
user_230_dinner,dinner,Falafel Wrap Mild (m638),"['Falafel Wrap Mild (m638)', 'Biscuits and Gravy Light (m1987)', 'Pasta Salad Spicy (m541)', 'Pork Fried Rice Classic (m707)', 'Apple Juice Mild (m158)']",0.375
user_231_lunch,lunch,Mediterranean Salad Spicy (m1234),"['Mediterranean Salad Spicy (m1234)', 'Ice Cream Classic (m1977)', 'Mushroom Soup Light (m603)', 'Chef Salad Special (m1403)', 'Ramen Light (m1412)']",0.4583333333333333
user_232_lunch,lunch,Espresso Deluxe (m165),"['Espresso Deluxe (m165)', 'Brownies Mild (m425)', 'Cookies Special (m1463)', 'Bruschetta (m721)']",0.19375
user_233_breakfast,breakfast,Greek Salad Classic (m1798),"['Greek Salad Classic (m1798)', 'Mushroom Soup Light (m1442)', 'Danish Premium (m1685)']",0.2625
user_234_dinner,dinner,Pho (m1151),"['Pho (m1151)', 'Falafel Wrap Deluxe (m1784)', 'Green Beans Classic (m949)', 'Crème Brûlée Light (m1479)', 'Water Spicy (m1640)']",0.5625
user_235_dinner,dinner,Fruit Bowl Light (m188),"['Fruit Bowl Light (m188)', 'Chicken Skewers Light (m1703)', 'Cheese Platter Mild (m1169)', 'Deviled Eggs Mild (m259)', 'Espresso Deluxe (m196)']",0.275
user_236_lunch,lunch,Yogurt Premium (m30),"['Yogurt Premium (m30)', 'Scrambled Eggs Mild (m1275)', 'Wild Rice Spicy (m906)', 'Potato Skins Premium (m742)', 'Chocolate Mousse Light (m1268)']",0.25
user_237_dinner,dinner,Broccoli Cheddar Soup Light (m1092),"['Broccoli Cheddar Soup Light (m1092)', 'Chicken Enchiladas Light (m1603)', 'Lasagna Special (m1859)']",0.29375
user_238_dinner,dinner,Biscuits and Gravy Classic (m1053),"['Biscuits and Gravy Classic (m1053)', 'Grilled Chicken Classic (m396)']",0.14375
user_239_dinner,dinner,Gelato Deluxe (m1397),"['Gelato Deluxe (m1397)', 'Cinnamon Roll Light (m1207)', 'Hot and Sour Soup Spicy (m581)', 'Fruit Smoothie Bowl Light (m838)', 'Tater Tots Mild (m1118)']",0.21875
user_240_dinner,dinner,Cheesecake Deluxe (m1156),"['Cheesecake Deluxe (m1156)', 'Potato Salad Mild (m1209)']",0.2375
user_241_dinner,dinner,Vegetable Soup Spicy (m1773),"['Vegetable Soup Spicy (m1773)', 'Gelato Mild (m1821)']",0.05
user_242_snacks,snacks,Panna Cotta Light (m524),"['Panna Cotta Light (m524)', 'Shrimp Salad Classic (m1041)']",0.425
user_243_lunch,lunch,Cobbler Classic (m936),"['Cobbler Classic (m936)', 'Samosas Premium (m935)', 'Chicken Skewers Classic (m1672)', 'Chicken Skewers Spicy (m100)']",0.31875
user_244_snacks,snacks,Shrimp Cocktail (m1469),"['Shrimp Cocktail (m1469)', 'Steak Fajitas Light (m528)', 'Potato Skins Premium (m1872)', 'Waldorf Salad Spicy (m697)', 'Fruit Punch Premium (m767)']",0.3125
user_245_breakfast,breakfast,Beef Kebab Special (m1036),"['Beef Kebab Special (m1036)', 'Creamed Spinach Mild (m1205)']",0.2375
user_246_breakfast,breakfast,Fruit Punch Premium (m767),"['Fruit Punch Premium (m767)', 'Iced Coffee Deluxe (m407)', 'Potato Salad Mild (m708)']",0.325
user_247_lunch,lunch,Grilled Zucchini Classic (m1049),"['Grilled Zucchini Classic (m1049)', 'Brussels Sprouts Spicy (m436)']",0.175
user_248_snacks,snacks,Soy Milk Spicy (m435),"['Soy Milk Spicy (m435)', 'Nicoise Salad Mild (m1578)', 'Pork Ribs Special (m1413)', 'French Onion Soup Spicy (m765)']",0.1
user_249_snacks,snacks,Fried Pickles Deluxe (m146),"['Fried Pickles Deluxe (m146)', 'Bagel Spicy (m147)']",0.05
user_250_snacks,snacks,Clam Chowder (m814),"['Clam Chowder (m814)', 'Bean Soup Special (m1183)', 'Lemon Tart (m1965)', 'Red Velvet Cake Special (m1373)', 'Banana Split Mild (m5)']",0.5625
user_251_breakfast,breakfast,Caprese Salad Premium (m1629),"['Caprese Salad Premium (m1629)', 'Pasta Salad Classic (m1924)']",0.05
user_252_dinner,dinner,Cucumber Salad Deluxe (m827),"['Cucumber Salad Deluxe (m827)', 'Chicken Tortilla Soup Special (m828)', 'Tomato Soup (m1519)']",0.16875
user_253_lunch,lunch,Mediterranean Salad Special (m466),"['Mediterranean Salad Special (m466)', 'Eggs Benedict Premium (m1861)']",0.14375
user_254_lunch,lunch,Hot Tea Classic (m1264),"['Hot Tea Classic (m1264)', 'Corned Beef Hash Mild (m180)', 'Pad Thai (m1315)']",0.45
user_255_dinner,dinner,Potato Salad Mild (m708),"['Potato Salad Mild (m708)', 'Clam Chowder Classic (m1986)', 'Shrimp Cocktail Deluxe (m282)']",0.16875
user_256_lunch,lunch,Fish Tacos (m220),"['Fish Tacos (m220)', 'Gazpacho Mild (m1040)', 'Salmon Fillet Mild (m1392)', 'Tomato Soup Mild (m198)', 'Pork Fried Rice Light (m235)']",0.29166666666666663
user_257_snacks,snacks,Ramen Special (m594),"['Ramen Special (m594)', 'Burger Classic (m972)', 'Ginger Ale Premium (m129)']",0.45
user_258_dinner,dinner,Fruit Smoothie Bowl Premium (m1620),"['Fruit Smoothie Bowl Premium (m1620)', 'Cappuccino Light (m1708)']",0.27499999999999997
user_259_lunch,lunch,Stuffing Premium (m70),"['Stuffing Premium (m70)', 'Avocado Toast Classic (m1522)', 'Croissant Spicy (m891)', 'Sprite Classic (m1788)']",0.35
user_260_breakfast,breakfast,Hot and Sour Soup Spicy (m1241),"['Hot and Sour Soup Spicy (m1241)', 'Goat Cheese Crostini Classic (m1064)']",0.05
user_261_snacks,snacks,Banana Smoothie Mild (m276),"['Banana Smoothie Mild (m276)', 'Pho Classic (m1590)', 'Bread Pudding Classic (m1109)', 'Cappuccino Spicy (m1065)']",0.5375
user_262_dinner,dinner,Red Velvet Cake Spicy (m1006),"['Red Velvet Cake Spicy (m1006)', 'Grilled Eggplant Spicy (m900)', 'Falafel Wrap Deluxe (m1784)']",0.3
user_263_dinner,dinner,Veggie Burger Special (m1668),"['Veggie Burger Special (m1668)', 'Ramen (m1752)']",0.14375
user_264_dinner,dinner,Croissant Deluxe (m679),"['Croissant Deluxe (m679)', 'BBQ Chicken Spicy (m1034)', 'Herbal Tea Classic (m756)', 'Chicken Wings Spicy (m267)', 'Espresso Mild (m668)']",0.39999999999999997
user_265_snacks,snacks,Panna Cotta Premium (m492),"['Panna Cotta Premium (m492)', 'Chef Salad Special (m379)', 'Muffin Mild (m61)', 'Dumplings Spicy (m978)']",0.475
user_266_breakfast,breakfast,Banana Split Deluxe (m246),"['Banana Split Deluxe (m246)', 'Caprese Salad Premium (m947)', 'Carrot Ginger Soup Special (m91)']",0.075
user_267_dinner,dinner,Quinoa Salad Special (m1478),"['Quinoa Salad Special (m1478)', 'Oat Milk Deluxe (m1141)', 'Butternut Squash Soup Special (m744)', 'Rice Pilaf Premium (m1427)', 'French Fries Spicy (m73)']",0.4375
user_268_dinner,dinner,Breakfast Potatoes Special (m1588),"['Breakfast Potatoes Special (m1588)', 'Corn on the Cob Spicy (m1706)']",0.14375
user_269_snacks,snacks,Cupcakes Classic (m1793),"['Cupcakes Classic (m1793)', 'Fruit Tart (m1510)', 'Omelet Premium (m572)', 'Potato Leek Soup Light (m24)', 'Key Lime Pie Deluxe (m1916)']",0.5
user_270_lunch,lunch,Oysters Deluxe (m733),"['Oysters Deluxe (m733)', 'Butternut Squash Soup Light (m338)', 'Chicken Wings Deluxe (m1441)']",0.35625
user_271_dinner,dinner,Fruit Bowl (m125),"['Fruit Bowl (m125)', 'Vegetable Soup Classic (m1988)']",0.2375
user_272_breakfast,breakfast,Brownies Spicy (m1697),"['Brownies Spicy (m1697)', 'Panna Cotta Classic (m893)', 'Beef Kebab Deluxe (m416)', 'Baked Beans Premium (m1378)', 'Ramen Special (m594)']",0.41666666666666663
user_273_snacks,snacks,Hot Tea Classic (m1264),"['Hot Tea Classic (m1264)', 'Hash Browns Classic (m1718)', 'Clam Chowder Classic (m537)']",0.45
user_274_breakfast,breakfast,Spring Rolls Spicy (m1506),"['Spring Rolls Spicy (m1506)', 'Sushi Roll Deluxe (m227)']",0.05
user_275_lunch,lunch,Cheese Platter Deluxe (m921),"['Cheese Platter Deluxe (m921)', 'Crepes Mild (m702)', 'Egg Salad Light (m1250)']",0.075
user_276_breakfast,breakfast,Milk Premium (m1782),"['Milk Premium (m1782)', 'Chicken Souvlaki Premium (m961)', 'Brownies Spicy (m1697)']",0.45
user_277_lunch,lunch,Mushroom Soup Light (m1563),"['Mushroom Soup Light (m1563)', 'Waffles Spicy (m521)', 'Mashed Potatoes Premium (m231)']",0.075
user_278_breakfast,breakfast,Cobbler Light (m384),"['Cobbler Light (m384)', 'French Fries (m223)', 'Key Lime Pie Spicy (m206)', 'Pork Tenderloin Premium (m82)']",0.1
user_279_lunch,lunch,Danish Light (m1485),"['Danish Light (m1485)', 'Sausage (m747)']",0.05
user_280_lunch,lunch,Chocolate Milk Spicy (m121),"['Chocolate Milk Spicy (m121)', 'Mediterranean Salad Special (m821)', 'Chicken Parmesan Special (m1196)', 'Sausage (m747)']",0.475
user_281_dinner,dinner,Americano Classic (m1359),"['Americano Classic (m1359)', 'Mushroom Soup Light (m1563)', 'Soy Milk Spicy (m71)', 'Éclair Classic (m829)', 'Yogurt Premium (m1813)']",0.4375
user_282_lunch,lunch,Egg Salad Classic (m644),"['Egg Salad Classic (m644)', 'Banana Split Premium (m279)', 'Pasta Salad Spicy (m1449)', 'Flan (m1687)', 'Steak Fajitas Classic (m1265)']",0.3125
user_283_snacks,snacks,Spring Rolls Special (m232),"['Spring Rolls Special (m232)', 'Pork Schnitzel (m907)']",0.05
user_284_lunch,lunch,Hummus with Pita Deluxe (m1569),"['Hummus with Pita Deluxe (m1569)', 'English Muffin Classic (m68)', 'Mozzarella Sticks Spicy (m1060)']",0.075
user_285_lunch,lunch,Calamari (m816),"['Calamari (m816)', 'Chicken Teriyaki (m606)']",0.3416666666666667
user_286_breakfast,breakfast,Chicken Salad Light (m369),"['Chicken Salad Light (m369)', 'Croissant Mild (m1760)', 'Steamed Vegetables Premium (m1452)']",0.2625
user_287_dinner,dinner,French Onion Soup Special (m589),"['French Onion Soup Special (m589)', 'Potato Skins Deluxe (m759)', 'Hummus with Pita Deluxe (m1417)']",0.17500000000000002
user_288_dinner,dinner,Breakfast Tacos Deluxe (m1681),"['Breakfast Tacos Deluxe (m1681)', 'Caesar Salad Light (m1539)', 'Cupcakes Premium (m518)', 'Shrimp Salad Classic (m1041)']",0.44375
user_289_lunch,lunch,Edamame (m1909),"['Edamame (m1909)', 'Biscuits and Gravy Mild (m1364)']",0.175
user_290_snacks,snacks,Sorbet Premium (m368),"['Sorbet Premium (m368)', 'Carrot Cake (m909)', 'Tres Leches Cake (m187)', 'Quiche Premium (m998)', 'Chocolate Mousse Classic (m1273)']",0.375
user_291_lunch,lunch,Mediterranean Salad Light (m167),"['Mediterranean Salad Light (m167)', 'Pho Mild (m497)']",0.3
user_292_snacks,snacks,Ramen Special (m594),"['Ramen Special (m594)', 'Fruit Bowl Special (m1831)', 'Oat Milk Light (m109)', 'Fruit Punch (m732)', 'Cobbler (m467)']",0.5625
user_293_lunch,lunch,Pork Ribs Premium (m1819),"['Pork Ribs Premium (m1819)', 'Lobster Bisque Mild (m1558)']",0.425
user_294_dinner,dinner,Churros Classic (m993),"['Churros Classic (m993)', 'Fried Pickles Special (m322)']",0.14375
user_295_breakfast,breakfast,Shrimp Cocktail Deluxe (m282),"['Shrimp Cocktail Deluxe (m282)', 'Quinoa Salad Mild (m1338)']",0.175
user_296_dinner,dinner,Baklava Light (m860),"['Baklava Light (m860)', 'Key Lime Pie Deluxe (m1916)']",0.15000000000000002
user_297_breakfast,breakfast,Asparagus Spicy (m1536),"['Asparagus Spicy (m1536)', 'Herbal Tea Premium (m651)', 'Cinnamon Roll Light (m1651)', 'Cheesecake (m316)', 'Mozzarella Sticks Deluxe (m300)']",0.625
user_298_snacks,snacks,Pizza Margherita Spicy (m520),"['Pizza Margherita Spicy (m520)', 'Polenta Deluxe (m666)', 'Potato Salad (m1758)', 'Breakfast Tacos Mild (m1352)']",0.1
user_299_dinner,dinner,Mocha Mild (m1502),"['Mocha Mild (m1502)', 'Pork Ribs Special (m1413)', 'Sprite (m1200)', 'Crab Cakes Classic (m1272)', 'Lamb Kebab Classic (m1750)']",0.39999999999999997
user_300_dinner,dinner,Soy Milk Premium (m1454),"['Soy Milk Premium (m1454)', 'Pancakes Special (m55)', 'Potato Leek Soup Premium (m723)', 'Eggs Benedict Deluxe (m1623)']",0.2875
user_301_snacks,snacks,Oysters Spicy (m866),"['Oysters Spicy (m866)', 'Apple Juice Light (m988)']",0.05
user_302_lunch,lunch,Split Pea Soup Mild (m1992),"['Split Pea Soup Mild (m1992)', 'Onion Rings Classic (m1298)']",0.175
user_303_snacks,snacks,Greek Salad Mild (m1497),"['Greek Salad Mild (m1497)', 'Falafel Wrap Deluxe (m1784)', 'Éclair Premium (m1985)']",0.075
user_304_dinner,dinner,Fruit Tart (m1510),"['Fruit Tart (m1510)', 'Cola Deluxe (m204)', 'Cheese Platter Special (m131)', 'Chicken Tortilla Soup Special (m828)', 'Clams Casino Premium (m1699)']",0.275
user_305_lunch,lunch,Chicken Tortilla Soup Deluxe (m1254),"['Chicken Tortilla Soup Deluxe (m1254)', 'Rice Pilaf (m392)', 'Beef Stew (m1615)']",0.325
user_306_breakfast,breakfast,Fruit Bowl (m1004),"['Fruit Bowl (m1004)', 'Fruit Salad Special (m786)', 'Tiramisu Light (m573)']",0.2
