user_id,meal_occasion,lead_meal,meal_bundle,goodness_score
user_131_breakfast,breakfast,Croissant Special (m1814),"['Croissant Special (m1814)', 'Split Pea Soup Mild (m1992)', 'Éclair Premium (m1985)', 'Shrimp Cocktail Spicy (m1995)']",0.5166666666666666
user_132_dinner,dinner,Crepes Light (m1646),"['Crepes Light (m1646)', 'Pasta Carbonara Special (m1996)', 'Goat Cheese Crostini Special (m1990)', 'Apple Pie Special (m1984)']",0.575
user_133_dinner,dinner,Gazpacho Special (m1477),"['Gazpacho Special (m1477)', 'Biscuits and Gravy Light (m1987)', 'Fruit Salad Spicy (m1982)', 'Pasta Carbonara Special (m1996)']",0.31875
user_134_lunch,lunch,Stuffed Peppers Premium (m296),"['Stuffed Peppers Premium (m296)', 'Vegetable Soup Classic (m1988)', 'Split Pea Soup Mild (m1992)', 'Lentil Soup Premium (m2000)']",0.44375
user_135_snacks,snacks,Green Beans Spicy (m1124),"['Green Beans Spicy (m1124)', 'French Onion Soup Deluxe (m1993)', 'Bruschetta Special (m1997)', 'Shrimp Cocktail Spicy (m1995)']",0.6
user_136_lunch,lunch,Tuna Salad Spicy (m1774),"['Tuna Salad Spicy (m1774)', 'Mediterranean Salad Premium (m1991)', 'Roasted Vegetables Mild (m1989)', 'Apple Pie Special (m1984)']",0.43333333333333335
user_137_breakfast,breakfast,Waffles Deluxe (m503),"['Waffles Deluxe (m503)', 'Lentil Soup Premium (m2000)', 'Mediterranean Salad Premium (m1991)', 'Vegetable Soup Classic (m1988)']",0.475
user_138_breakfast,breakfast,Hot Tea Classic (m1948),"['Hot Tea Classic (m1948)', 'Vegetable Soup Classic (m1988)', 'Pasta Carbonara Special (m1996)', 'Goat Cheese Crostini Special (m1990)']",0.35
user_139_breakfast,breakfast,Hot and Sour Soup Light (m1794),"['Hot and Sour Soup Light (m1794)', 'Biscuits and Gravy Light (m1987)', 'Shrimp Cocktail Spicy (m1995)', 'Clam Chowder Classic (m1986)']",0.5583333333333333
user_140_snacks,snacks,Caprese Salad Premium (m1158),"['Caprese Salad Premium (m1158)', 'Goat Cheese Crostini Special (m1990)', 'Biscuits and Gravy Light (m1987)', 'Mediterranean Salad Premium (m1991)']",0.6
user_141_dinner,dinner,Lentil Soup Special (m580),"['Lentil Soup Special (m580)', 'Lentil Soup Premium (m2000)', 'French Onion Soup Deluxe (m1993)', 'Hash Browns Light (m1983)']",0.4125
user_142_lunch,lunch,Iced Coffee (m1499),"['Iced Coffee (m1499)', 'Éclair Premium (m1985)', 'Clam Chowder Classic (m1986)', 'Fruit Salad Spicy (m1982)']",0.5166666666666666
user_143_breakfast,breakfast,Jalapeño Poppers Deluxe (m1619),"['Jalapeño Poppers Deluxe (m1619)', 'Fruit Salad Spicy (m1982)', 'Roasted Vegetables Mild (m1989)', 'Hash Browns Light (m1983)']",0.5583333333333333
user_144_snacks,snacks,Mac and Cheese Spicy (m1062),"['Mac and Cheese Spicy (m1062)', 'Roasted Vegetables Mild (m1989)', 'Brussels Sprouts Special (m1998)', 'Fruit Salad Spicy (m1982)']",0.475
user_145_breakfast,breakfast,Strawberry Shortcake Mild (m629),"['Strawberry Shortcake Mild (m629)', 'Wild Rice Deluxe (m1994)', 'Clam Chowder Classic (m1986)', 'Vegetable Soup Classic (m1988)']",0.35
user_146_snacks,snacks,Spinach Salad (m1644),"['Spinach Salad (m1644)', 'Mediterranean Salad Premium (m1991)', 'Shrimp Cocktail Spicy (m1995)', 'Split Pea Soup Mild (m1992)']",0.475
user_147_breakfast,breakfast,Lemonade (m913),"['Lemonade (m913)', 'Pasta Carbonara Special (m1996)', 'French Onion Soup Deluxe (m1993)', 'Éclair Premium (m1985)']",0.35
user_148_dinner,dinner,Chicken Tortilla Soup Mild (m614),"['Chicken Tortilla Soup Mild (m614)', 'Clam Chowder Classic (m1986)', 'Goat Cheese Crostini Special (m1990)', 'Biscuits and Gravy Light (m1987)']",0.38125
user_149_lunch,lunch,Tuna Tartare (m1599),"['Tuna Tartare (m1599)', 'Shrimp Cocktail Spicy (m1995)', 'Brussels Sprouts Special (m1998)', 'English Muffin Special (m1981)']",0.44375
user_150_breakfast,breakfast,Spinach Salad Spicy (m985),"['Spinach Salad Spicy (m985)', 'Split Pea Soup Mild (m1992)', 'Red Velvet Cake (m1999)', 'Vegetable Soup Classic (m1988)']",0.39166666666666666
user_151_snacks,snacks,Spinach Salad (m1644),"['Spinach Salad (m1644)', 'Red Velvet Cake (m1999)', 'Pasta Carbonara Special (m1996)', 'Bruschetta Special (m1997)']",0.6
user_152_dinner,dinner,Kale Salad Mild (m1067),"['Kale Salad Mild (m1067)', 'Wild Rice Deluxe (m1994)', 'Hash Browns Light (m1983)', 'Éclair Premium (m1985)']",0.5
user_153_dinner,dinner,Broccoli Cheddar Soup Special (m1448),"['Broccoli Cheddar Soup Special (m1448)', 'Split Pea Soup Mild (m1992)', 'Wild Rice Deluxe (m1994)', 'Roasted Vegetables Mild (m1989)']",0.50625
user_154_dinner,dinner,Churros (m1575),"['Churros (m1575)', 'Pasta Carbonara Special (m1996)', 'Apple Pie Special (m1984)', 'Roasted Vegetables Mild (m1989)']",0.44375
user_155_lunch,lunch,Couscous Spicy (m1975),"['Couscous Spicy (m1975)', 'Goat Cheese Crostini Special (m1990)', 'Red Velvet Cake (m1999)', 'Fruit Salad Spicy (m1982)']",0.43333333333333335
user_156_lunch,lunch,Chicken Shawarma Mild (m515),"['Chicken Shawarma Mild (m515)', 'Brussels Sprouts Special (m1998)', 'English Muffin Special (m1981)', 'Goat Cheese Crostini Special (m1990)']",0.5583333333333333
user_157_lunch,lunch,Broccoli Cheddar Soup Spicy (m472),"['Broccoli Cheddar Soup Spicy (m472)', 'Wild Rice Deluxe (m1994)', 'Goat Cheese Crostini Special (m1990)', 'English Muffin Special (m1981)']",0.5166666666666666
user_158_snacks,snacks,Pineapple Juice Mild (m442),"['Pineapple Juice Mild (m442)', 'Shrimp Cocktail Spicy (m1995)', 'Wild Rice Deluxe (m1994)', 'Hash Browns Light (m1983)']",0.6
user_159_lunch,lunch,Pasta Carbonara Light (m171),"['Pasta Carbonara Light (m171)', 'Shrimp Cocktail Spicy (m1995)', 'Biscuits and Gravy Light (m1987)', 'Lentil Soup Premium (m2000)']",0.475
user_160_snacks,snacks,Iced Tea (m199),"['Iced Tea (m199)', 'Goat Cheese Crostini Special (m1990)', 'English Muffin Special (m1981)', 'Shrimp Cocktail Spicy (m1995)']",0.6
user_161_lunch,lunch,Tuna Tartare Special (m1276),"['Tuna Tartare Special (m1276)', 'Bruschetta Special (m1997)', 'Split Pea Soup Mild (m1992)', 'Roasted Vegetables Mild (m1989)']",0.35
user_162_lunch,lunch,Potato Leek Soup Mild (m1309),"['Potato Leek Soup Mild (m1309)', 'Red Velvet Cake (m1999)', 'Goat Cheese Crostini Special (m1990)', 'Éclair Premium (m1985)']",0.4125
user_163_dinner,dinner,Samosas Spicy (m1775),"['Samosas Spicy (m1775)', 'Pasta Carbonara Special (m1996)', 'Goat Cheese Crostini Special (m1990)', 'Hash Browns Light (m1983)']",0.6
user_164_breakfast,breakfast,Sausage Classic (m835),"['Sausage Classic (m835)', 'Éclair Premium (m1985)', 'Roasted Vegetables Mild (m1989)', 'Fruit Salad Spicy (m1982)']",0.5583333333333333
user_165_dinner,dinner,Meatball Sub Light (m960),"['Meatball Sub Light (m960)', 'Wild Rice Deluxe (m1994)', 'Split Pea Soup Mild (m1992)', 'Lentil Soup Premium (m2000)']",0.39166666666666666
user_166_breakfast,breakfast,Sweet Potato Fries Mild (m193),"['Sweet Potato Fries Mild (m193)', 'Red Velvet Cake (m1999)', 'Clam Chowder Classic (m1986)', 'English Muffin Special (m1981)']",0.475
user_167_breakfast,breakfast,Creamed Spinach Classic (m228),"['Creamed Spinach Classic (m228)', 'Hash Browns Light (m1983)', 'Split Pea Soup Mild (m1992)', 'Fruit Salad Spicy (m1982)']",0.39166666666666666
user_168_dinner,dinner,Tea Premium (m964),"['Tea Premium (m964)', 'Shrimp Cocktail Spicy (m1995)', 'Roasted Vegetables Mild (m1989)', 'Red Velvet Cake (m1999)']",0.475
user_169_lunch,lunch,Parfait (m1293),"['Parfait (m1293)', 'Red Velvet Cake (m1999)', 'Pasta Carbonara Special (m1996)', 'Vegetable Soup Classic (m1988)']",0.5375
user_170_breakfast,breakfast,Bean Soup Mild (m824),"['Bean Soup Mild (m824)', 'Apple Pie Special (m1984)', 'French Onion Soup Deluxe (m1993)', 'Red Velvet Cake (m1999)']",0.39166666666666666
user_171_lunch,lunch,Milk Spicy (m16),"['Milk Spicy (m16)', 'Lentil Soup Premium (m2000)', 'Apple Pie Special (m1984)', 'Brussels Sprouts Special (m1998)']",0.43333333333333335
user_172_breakfast,breakfast,Ice Cream (m97),"['Ice Cream (m97)', 'Éclair Premium (m1985)', 'French Onion Soup Deluxe (m1993)', 'Brussels Sprouts Special (m1998)']",0.35
user_173_lunch,lunch,Waldorf Salad Deluxe (m1875),"['Waldorf Salad Deluxe (m1875)', 'Goat Cheese Crostini Special (m1990)', 'Apple Pie Special (m1984)', 'Red Velvet Cake (m1999)']",0.35
user_174_dinner,dinner,Calamari (m678),"['Calamari (m678)', 'English Muffin Special (m1981)', 'Apple Pie Special (m1984)', 'Biscuits and Gravy Light (m1987)']",0.44375
user_175_snacks,snacks,Scrambled Eggs Mild (m1275),"['Scrambled Eggs Mild (m1275)', 'Éclair Premium (m1985)', 'Vegetable Soup Classic (m1988)', 'Fruit Salad Spicy (m1982)']",0.6
user_176_lunch,lunch,Cobbler Premium (m1570),"['Cobbler Premium (m1570)', 'Pasta Carbonara Special (m1996)', 'Goat Cheese Crostini Special (m1990)', 'Mediterranean Salad Premium (m1991)']",0.5375
user_177_dinner,dinner,Rice Pilaf (m392),"['Rice Pilaf (m392)', 'Wild Rice Deluxe (m1994)', 'English Muffin Special (m1981)', 'Clam Chowder Classic (m1986)']",0.5583333333333333
user_178_breakfast,breakfast,Gazpacho Mild (m1653),"['Gazpacho Mild (m1653)', 'Roasted Vegetables Mild (m1989)', 'Clam Chowder Classic (m1986)', 'Shrimp Cocktail Spicy (m1995)']",0.43333333333333335
user_179_dinner,dinner,Chocolate Mousse (m481),"['Chocolate Mousse (m481)', 'Goat Cheese Crostini Special (m1990)', 'Shrimp Cocktail Spicy (m1995)', 'Brussels Sprouts Special (m1998)']",0.5
user_180_breakfast,breakfast,Greek Salad Classic (m1798),"['Greek Salad Classic (m1798)', 'French Onion Soup Deluxe (m1993)', 'Biscuits and Gravy Light (m1987)', 'Roasted Vegetables Mild (m1989)']",0.5166666666666666
user_181_dinner,dinner,Calamari Classic (m846),"['Calamari Classic (m846)', 'Fruit Salad Spicy (m1982)', 'Split Pea Soup Mild (m1992)', 'Clam Chowder Classic (m1986)']",0.45000000000000007
user_182_breakfast,breakfast,Jalapeño Poppers Premium (m145),"['Jalapeño Poppers Premium (m145)', 'Pasta Carbonara Special (m1996)', 'French Onion Soup Deluxe (m1993)', 'Lentil Soup Premium (m2000)']",0.39166666666666666
user_183_breakfast,breakfast,Samosas Light (m459),"['Samosas Light (m459)', 'Vegetable Soup Classic (m1988)', 'Apple Pie Special (m1984)', 'Mediterranean Salad Premium (m1991)']",0.35
user_184_dinner,dinner,Oat Milk Light (m109),"['Oat Milk Light (m109)', 'Biscuits and Gravy Light (m1987)', 'English Muffin Special (m1981)', 'Split Pea Soup Mild (m1992)']",0.475
user_185_lunch,lunch,Carrot Cake Spicy (m1887),"['Carrot Cake Spicy (m1887)', 'Shrimp Cocktail Spicy (m1995)', 'Éclair Premium (m1985)', 'English Muffin Special (m1981)']",0.5166666666666666
user_186_dinner,dinner,Potato Leek Soup Premium (m723),"['Potato Leek Soup Premium (m723)', 'Bruschetta Special (m1997)', 'Mediterranean Salad Premium (m1991)', 'Wild Rice Deluxe (m1994)']",0.50625
user_187_breakfast,breakfast,Chicken Noodle Soup Light (m83),"['Chicken Noodle Soup Light (m83)', 'Goat Cheese Crostini Special (m1990)', 'Bruschetta Special (m1997)', 'Split Pea Soup Mild (m1992)']",0.35
user_188_breakfast,breakfast,Pasta Salad Mild (m1878),"['Pasta Salad Mild (m1878)', 'Biscuits and Gravy Light (m1987)', 'Vegetable Soup Classic (m1988)', 'Bruschetta Special (m1997)']",0.5583333333333333
user_189_breakfast,breakfast,Orange Juice Mild (m1365),"['Orange Juice Mild (m1365)', 'Apple Pie Special (m1984)', 'Red Velvet Cake (m1999)', 'Wild Rice Deluxe (m1994)']",0.43333333333333335
user_190_lunch,lunch,Water Mild (m258),"['Water Mild (m258)', 'Roasted Vegetables Mild (m1989)', 'Mediterranean Salad Premium (m1991)', 'Apple Pie Special (m1984)']",0.35
user_191_lunch,lunch,Matcha Latte Premium (m197),"['Matcha Latte Premium (m197)', 'Split Pea Soup Mild (m1992)', 'Apple Pie Special (m1984)', 'Brussels Sprouts Special (m1998)']",0.6
user_192_lunch,lunch,Roast Turkey Classic (m1768),"['Roast Turkey Classic (m1768)', 'Roasted Vegetables Mild (m1989)', 'Bruschetta Special (m1997)', 'Pasta Carbonara Special (m1996)']",0.43333333333333335
user_193_breakfast,breakfast,Parfait Deluxe (m270),"['Parfait Deluxe (m270)', 'French Onion Soup Deluxe (m1993)', 'Split Pea Soup Mild (m1992)', 'Mediterranean Salad Premium (m1991)']",0.475
user_194_breakfast,breakfast,Breakfast Tacos Classic (m1840),"['Breakfast Tacos Classic (m1840)', 'Biscuits and Gravy Light (m1987)', 'Brussels Sprouts Special (m1998)', 'Roasted Vegetables Mild (m1989)']",0.5375
user_195_snacks,snacks,Polenta (m768),"['Polenta (m768)', 'Mediterranean Salad Premium (m1991)', 'Lentil Soup Premium (m2000)', 'Clam Chowder Classic (m1986)']",0.475
user_196_snacks,snacks,Oysters Classic (m256),"['Oysters Classic (m256)', 'Apple Pie Special (m1984)', 'Goat Cheese Crostini Special (m1990)', 'Pasta Carbonara Special (m1996)']",0.6
user_197_lunch,lunch,French Onion Soup Deluxe (m287),"['French Onion Soup Deluxe (m287)', 'Éclair Premium (m1985)', 'Shrimp Cocktail Spicy (m1995)', 'Goat Cheese Crostini Special (m1990)']",0.39166666666666666
user_198_snacks,snacks,Brussels Sprouts Special (m1377),"['Brussels Sprouts Special (m1377)', 'Pasta Carbonara Special (m1996)', 'French Onion Soup Deluxe (m1993)', 'Goat Cheese Crostini Special (m1990)']",0.475
user_199_snacks,snacks,Éclair Classic (m698),"['Éclair Classic (m698)', 'Apple Pie Special (m1984)', 'Vegetable Soup Classic (m1988)', 'Hash Browns Light (m1983)']",0.6
user_200_breakfast,breakfast,Mediterranean Salad Special (m1420),"['Mediterranean Salad Special (m1420)', 'Red Velvet Cake (m1999)', 'Lentil Soup Premium (m2000)', 'Apple Pie Special (m1984)']",0.43333333333333335
user_201_breakfast,breakfast,Key Lime Pie Premium (m1734),"['Key Lime Pie Premium (m1734)', 'Brussels Sprouts Special (m1998)', 'Biscuits and Gravy Light (m1987)', 'Goat Cheese Crostini Special (m1990)']",0.35
user_202_dinner,dinner,Creamed Spinach Spicy (m942),"['Creamed Spinach Spicy (m942)', 'Shrimp Cocktail Spicy (m1995)', 'Apple Pie Special (m1984)', 'Clam Chowder Classic (m1986)']",0.43333333333333335
user_203_lunch,lunch,Quinoa Salad Spicy (m777),"['Quinoa Salad Spicy (m777)', 'Hash Browns Light (m1983)', 'Éclair Premium (m1985)', 'Clam Chowder Classic (m1986)']",0.39166666666666666
user_204_lunch,lunch,Chicken Fried Rice Classic (m328),"['Chicken Fried Rice Classic (m328)', 'Red Velvet Cake (m1999)', 'French Onion Soup Deluxe (m1993)', 'Brussels Sprouts Special (m1998)']",0.475
user_205_dinner,dinner,Caprese Salad Spicy (m333),"['Caprese Salad Spicy (m333)', 'Éclair Premium (m1985)', 'Split Pea Soup Mild (m1992)', 'Brussels Sprouts Special (m1998)']",0.5
user_206_dinner,dinner,Ramen Classic (m667),"['Ramen Classic (m667)', 'Goat Cheese Crostini Special (m1990)', 'Hash Browns Light (m1983)', 'Split Pea Soup Mild (m1992)']",0.42500000000000004
user_207_dinner,dinner,Dumplings Mild (m922),"['Dumplings Mild (m922)', 'Apple Pie Special (m1984)', 'Mediterranean Salad Premium (m1991)', 'English Muffin Special (m1981)']",0.44375
user_208_breakfast,breakfast,Espresso Deluxe (m196),"['Espresso Deluxe (m196)', 'Éclair Premium (m1985)', 'Vegetable Soup Classic (m1988)', 'Clam Chowder Classic (m1986)']",0.35
user_209_breakfast,breakfast,Tomato Soup (m937),"['Tomato Soup (m937)', 'Éclair Premium (m1985)', 'Mediterranean Salad Premium (m1991)', 'Roasted Vegetables Mild (m1989)']",0.43333333333333335
user_210_lunch,lunch,Beef Steak Premium (m67),"['Beef Steak Premium (m67)', 'Mediterranean Salad Premium (m1991)', 'Vegetable Soup Classic (m1988)', 'Biscuits and Gravy Light (m1987)']",0.475
user_211_snacks,snacks,Vanilla Latte Classic (m549),"['Vanilla Latte Classic (m549)', 'Lentil Soup Premium (m2000)', 'Clam Chowder Classic (m1986)', 'Shrimp Cocktail Spicy (m1995)']",0.6
user_212_dinner,dinner,Iced Tea Spicy (m367),"['Iced Tea Spicy (m367)', 'Pasta Carbonara Special (m1996)', 'Éclair Premium (m1985)', 'Biscuits and Gravy Light (m1987)']",0.5375
user_213_snacks,snacks,Potato Salad Spicy (m1943),"['Potato Salad Spicy (m1943)', 'Lentil Soup Premium (m2000)', 'Red Velvet Cake (m1999)', 'Shrimp Cocktail Spicy (m1995)']",0.6
user_214_lunch,lunch,Split Pea Soup Mild (m927),"['Split Pea Soup Mild (m927)', 'Biscuits and Gravy Light (m1987)', 'Fruit Salad Spicy (m1982)', 'Shrimp Cocktail Spicy (m1995)']",0.39166666666666666
user_215_lunch,lunch,Beef Kebab Special (m1968),"['Beef Kebab Special (m1968)', 'Biscuits and Gravy Light (m1987)', 'Hash Browns Light (m1983)', 'Éclair Premium (m1985)']",0.4125
user_216_breakfast,breakfast,Panna Cotta Special (m1549),"['Panna Cotta Special (m1549)', 'Bruschetta Special (m1997)', 'English Muffin Special (m1981)', 'Shrimp Cocktail Spicy (m1995)']",0.5375
user_217_snacks,snacks,Sprite Special (m1018),"['Sprite Special (m1018)', 'Hash Browns Light (m1983)', 'Brussels Sprouts Special (m1998)', 'Red Velvet Cake (m1999)']",0.6
user_218_breakfast,breakfast,Croissant Premium (m1168),"['Croissant Premium (m1168)', 'Mediterranean Salad Premium (m1991)', 'Clam Chowder Classic (m1986)', 'Fruit Salad Spicy (m1982)']",0.2875
user_219_breakfast,breakfast,Ramen Light (m1412),"['Ramen Light (m1412)', 'Hash Browns Light (m1983)', 'Mediterranean Salad Premium (m1991)', 'Split Pea Soup Mild (m1992)']",0.39166666666666666
user_220_dinner,dinner,Chicken Souvlaki Spicy (m618),"['Chicken Souvlaki Spicy (m618)', 'Brussels Sprouts Special (m1998)', 'Split Pea Soup Mild (m1992)', 'French Onion Soup Deluxe (m1993)']",0.4125
user_221_dinner,dinner,Lentil Soup Special (m532),"['Lentil Soup Special (m532)', 'English Muffin Special (m1981)', 'Brussels Sprouts Special (m1998)', 'Shrimp Cocktail Spicy (m1995)']",0.5166666666666666
user_222_lunch,lunch,Shrimp Cocktail Spicy (m1995),"['Shrimp Cocktail Spicy (m1995)', 'Fruit Salad Spicy (m1982)', 'Bruschetta Special (m1997)', 'Red Velvet Cake (m1999)']",0.43333333333333335
user_223_breakfast,breakfast,Americano Spicy (m1862),"['Americano Spicy (m1862)', 'Wild Rice Deluxe (m1994)', 'Red Velvet Cake (m1999)', 'Fruit Salad Spicy (m1982)']",0.35
user_224_breakfast,breakfast,Salmon Fillet (m570),"['Salmon Fillet (m570)', 'Wild Rice Deluxe (m1994)', 'Split Pea Soup Mild (m1992)', 'Red Velvet Cake (m1999)']",0.2875
user_225_snacks,snacks,Quinoa Salad (m1043),"['Quinoa Salad (m1043)', 'Bruschetta Special (m1997)', 'French Onion Soup Deluxe (m1993)', 'Goat Cheese Crostini Special (m1990)']",0.6
user_226_snacks,snacks,Strawberry Smoothie Premium (m157),"['Strawberry Smoothie Premium (m157)', 'Goat Cheese Crostini Special (m1990)', 'Fruit Salad Spicy (m1982)', 'Éclair Premium (m1985)']",0.6
user_227_snacks,snacks,Caprese Salad Deluxe (m688),"['Caprese Salad Deluxe (m688)', 'Vegetable Soup Classic (m1988)', 'Bruschetta Special (m1997)', 'Shrimp Cocktail Spicy (m1995)']",0.6
user_228_snacks,snacks,Sautéed Mushrooms Special (m1707),"['Sautéed Mushrooms Special (m1707)', 'Lentil Soup Premium (m2000)', 'Goat Cheese Crostini Special (m1990)', 'Biscuits and Gravy Light (m1987)']",0.475
user_229_dinner,dinner,Bacon Wrapped Dates Premium (m1333),"['Bacon Wrapped Dates Premium (m1333)', 'Shrimp Cocktail Spicy (m1995)', 'Bruschetta Special (m1997)', 'Éclair Premium (m1985)']",0.35
user_230_dinner,dinner,Baklava Spicy (m664),"['Baklava Spicy (m664)', 'Fruit Salad Spicy (m1982)', 'Hash Browns Light (m1983)', 'Goat Cheese Crostini Special (m1990)']",0.5
user_231_lunch,lunch,Pudding Premium (m873),"['Pudding Premium (m873)', 'Vegetable Soup Classic (m1988)', 'Bruschetta Special (m1997)', 'Goat Cheese Crostini Special (m1990)']",0.39166666666666666
user_232_lunch,lunch,Goat Cheese Crostini Classic (m1290),"['Goat Cheese Crostini Classic (m1290)', 'Fruit Salad Spicy (m1982)', 'Goat Cheese Crostini Special (m1990)', 'Mediterranean Salad Premium (m1991)']",0.44375
user_233_breakfast,breakfast,Mushroom Soup Light (m1218),"['Mushroom Soup Light (m1218)', 'Lentil Soup Premium (m2000)', 'Apple Pie Special (m1984)', 'Wild Rice Deluxe (m1994)']",0.5375
user_234_dinner,dinner,Creamed Spinach Mild (m1205),"['Creamed Spinach Mild (m1205)', 'Shrimp Cocktail Spicy (m1995)', 'Hash Browns Light (m1983)', 'Clam Chowder Classic (m1986)']",0.50625
user_235_dinner,dinner,Polenta Premium (m595),"['Polenta Premium (m595)', 'Bruschetta Special (m1997)', 'English Muffin Special (m1981)', 'Wild Rice Deluxe (m1994)']",0.55
user_236_lunch,lunch,Caprese Salad Spicy (m550),"['Caprese Salad Spicy (m550)', 'Apple Pie Special (m1984)', 'English Muffin Special (m1981)', 'Pasta Carbonara Special (m1996)']",0.5583333333333333
user_237_dinner,dinner,Cappuccino Spicy (m1065),"['Cappuccino Spicy (m1065)', 'French Onion Soup Deluxe (m1993)', 'Mediterranean Salad Premium (m1991)', 'Wild Rice Deluxe (m1994)']",0.50625
user_238_dinner,dinner,Potato Skins Deluxe (m759),"['Potato Skins Deluxe (m759)', 'Apple Pie Special (m1984)', 'Wild Rice Deluxe (m1994)', 'Split Pea Soup Mild (m1992)']",0.5375
user_239_dinner,dinner,Crepes Mild (m513),"['Crepes Mild (m513)', 'Mediterranean Salad Premium (m1991)', 'Red Velvet Cake (m1999)', 'Lentil Soup Premium (m2000)']",0.38125
user_240_dinner,dinner,Beef Tacos (m1471),"['Beef Tacos (m1471)', 'Éclair Premium (m1985)', 'Hash Browns Light (m1983)', 'Mediterranean Salad Premium (m1991)']",0.50625
user_241_dinner,dinner,Chicken Souvlaki Premium (m961),"['Chicken Souvlaki Premium (m961)', 'Vegetable Soup Classic (m1988)', 'Bruschetta Special (m1997)', 'Lentil Soup Premium (m2000)']",0.5166666666666666
user_242_snacks,snacks,Chicken Enchiladas Light (m1517),"['Chicken Enchiladas Light (m1517)', 'Fruit Salad Spicy (m1982)', 'Éclair Premium (m1985)', 'Vegetable Soup Classic (m1988)']",0.6
user_243_lunch,lunch,Cheese Platter Deluxe (m1696),"['Cheese Platter Deluxe (m1696)', 'Brussels Sprouts Special (m1998)', 'Pasta Carbonara Special (m1996)', 'Bruschetta Special (m1997)']",0.44375
user_244_snacks,snacks,Fried Pickles Light (m1179),"['Fried Pickles Light (m1179)', 'Shrimp Cocktail Spicy (m1995)', 'Hash Browns Light (m1983)', 'Fruit Salad Spicy (m1982)']",0.6
user_245_breakfast,breakfast,Panna Cotta (m1842),"['Panna Cotta (m1842)', 'Hash Browns Light (m1983)', 'Brussels Sprouts Special (m1998)', 'Red Velvet Cake (m1999)']",0.5375
user_246_breakfast,breakfast,Pancakes Deluxe (m44),"['Pancakes Deluxe (m44)', 'Pasta Carbonara Special (m1996)', 'Brussels Sprouts Special (m1998)', 'Wild Rice Deluxe (m1994)']",0.2875
user_247_lunch,lunch,Shrimp Scampi Deluxe (m1942),"['Shrimp Scampi Deluxe (m1942)', 'French Onion Soup Deluxe (m1993)', 'Bruschetta Special (m1997)', 'Split Pea Soup Mild (m1992)']",0.50625
user_248_snacks,snacks,Bread Pudding Classic (m1109),"['Bread Pudding Classic (m1109)', 'Red Velvet Cake (m1999)', 'Bruschetta Special (m1997)', 'English Muffin Special (m1981)']",0.6
user_249_snacks,snacks,Baklava Deluxe (m774),"['Baklava Deluxe (m774)', 'Roasted Vegetables Mild (m1989)', 'Red Velvet Cake (m1999)', 'Mediterranean Salad Premium (m1991)']",0.6
user_250_snacks,snacks,Frittata Mild (m1865),"['Frittata Mild (m1865)', 'Biscuits and Gravy Light (m1987)', 'English Muffin Special (m1981)', 'Pasta Carbonara Special (m1996)']",0.1
user_251_breakfast,breakfast,Vegetable Curry Mild (m578),"['Vegetable Curry Mild (m578)', 'Biscuits and Gravy Light (m1987)', 'Bruschetta Special (m1997)', 'Apple Pie Special (m1984)']",0.5375
user_252_dinner,dinner,Tomato Juice (m299),"['Tomato Juice (m299)', 'Éclair Premium (m1985)', 'Wild Rice Deluxe (m1994)', 'Roasted Vegetables Mild (m1989)']",0.56875
user_253_lunch,lunch,Soy Milk Spicy (m1184),"['Soy Milk Spicy (m1184)', 'Clam Chowder Classic (m1986)', 'Biscuits and Gravy Light (m1987)', 'Goat Cheese Crostini Special (m1990)']",0.4125
user_254_lunch,lunch,Polenta (m50),"['Polenta (m50)', 'Goat Cheese Crostini Special (m1990)', 'Shrimp Cocktail Spicy (m1995)', 'Wild Rice Deluxe (m1994)']",0.5583333333333333
user_255_dinner,dinner,Corn on the Cob Mild (m1503),"['Corn on the Cob Mild (m1503)', 'Pasta Carbonara Special (m1996)', 'Bruschetta Special (m1997)', 'Brussels Sprouts Special (m1998)']",0.50625
user_256_lunch,lunch,Chicken Tortilla Soup Classic (m1621),"['Chicken Tortilla Soup Classic (m1621)', 'Vegetable Soup Classic (m1988)', 'Wild Rice Deluxe (m1994)', 'Biscuits and Gravy Light (m1987)']",0.5583333333333333
user_257_snacks,snacks,Arugula Salad (m152),"['Arugula Salad (m152)', 'Apple Pie Special (m1984)', 'Split Pea Soup Mild (m1992)', 'Goat Cheese Crostini Special (m1990)']",0.6
user_258_dinner,dinner,Hot and Sour Soup Mild (m478),"['Hot and Sour Soup Mild (m478)', 'Biscuits and Gravy Light (m1987)', 'Wild Rice Deluxe (m1994)', 'Pasta Carbonara Special (m1996)']",0.525
user_259_lunch,lunch,Pho (m1151),"['Pho (m1151)', 'Vegetable Soup Classic (m1988)', 'French Onion Soup Deluxe (m1993)', 'Red Velvet Cake (m1999)']",0.39166666666666666
user_260_breakfast,breakfast,Hot and Sour Soup Classic (m1562),"['Hot and Sour Soup Classic (m1562)', 'Wild Rice Deluxe (m1994)', 'Apple Pie Special (m1984)', 'Shrimp Cocktail Spicy (m1995)']",0.35
user_261_snacks,snacks,Burger Light (m1691),"['Burger Light (m1691)', 'Biscuits and Gravy Light (m1987)', 'Mediterranean Salad Premium (m1991)', 'Split Pea Soup Mild (m1992)']",0.1
user_262_dinner,dinner,Burger Premium (m696),"['Burger Premium (m696)', 'Biscuits and Gravy Light (m1987)', 'Brussels Sprouts Special (m1998)', 'Vegetable Soup Classic (m1988)']",0.5
