user_id,meal_occasion,lead_meal,meal_bundle,goodness_score
user_132_dinner,dinner,Grilled Salmon Deluxe (m517),"['Grilled Salmon Deluxe (m517)', 'Biscuits and Gravy Light (m1987)', 'French Onion Soup Deluxe (m1993)', 'Hash Browns Light (m1983)']",0.25
user_133_dinner,dinner,Lamb Kebab Premium (m659),"['Lamb Kebab Premium (m659)', 'Red Velvet Cake (m1999)', 'Fruit Salad Spicy (m1982)', 'Bruschetta Special (m1997)']",0.2875
user_134_lunch,lunch,Muffin Mild (m61),"['Muffin Mild (m61)', 'English Muffin Special (m1981)', 'Fruit Salad Spicy (m1982)', 'Mediterranean Salad Premium (m1991)']",0.38125
user_135_snacks,snacks,Ramen Light (m1863),"['Ramen Light (m1863)', 'Vegetable Soup Classic (m1988)', 'Fruit Salad Spicy (m1982)', 'Roasted Vegetables Mild (m1989)']",0.475
user_136_lunch,lunch,Potato Leek Soup Premium (m1545),"['Potato Leek Soup Premium (m1545)', 'Red Velvet Cake (m1999)', 'Roasted Vegetables Mild (m1989)', 'Hash Browns Light (m1983)']",0.35
user_137_breakfast,breakfast,Red Velvet Cake (m1999),"['Red Velvet Cake (m1999)', 'Vegetable Soup Classic (m1988)', 'Pasta Carbonara Special (m1996)', 'Shrimp Cocktail Spicy (m1995)']",0.225
user_138_breakfast,breakfast,Butternut Squash Soup Light (m551),"['Butternut Squash Soup Light (m551)', 'English Muffin Special (m1981)', 'French Onion Soup Deluxe (m1993)', 'Lentil Soup Premium (m2000)']",0.2875
user_139_breakfast,breakfast,Chai Latte Deluxe (m96),"['Chai Latte Deluxe (m96)', 'Éclair Premium (m1985)', 'Lentil Soup Premium (m2000)', 'Bruschetta Special (m1997)']",0.225
user_140_snacks,snacks,Nicoise Salad Spicy (m321),"['Nicoise Salad Spicy (m321)', 'Brussels Sprouts Special (m1998)', 'Red Velvet Cake (m1999)', 'Shrimp Cocktail Spicy (m1995)']",0.1
user_141_dinner,dinner,Veggie Pizza Spicy (m1257),"['Veggie Pizza Spicy (m1257)', 'Fruit Salad Spicy (m1982)', 'English Muffin Special (m1981)', 'Wild Rice Deluxe (m1994)']",0.31875
user_142_lunch,lunch,Chicken Parmesan Light (m1638),"['Chicken Parmesan Light (m1638)', 'Goat Cheese Crostini Special (m1990)', 'Roasted Vegetables Mild (m1989)', 'French Onion Soup Deluxe (m1993)']",0.475
user_143_breakfast,breakfast,Key Lime Pie Premium (m1540),"['Key Lime Pie Premium (m1540)', 'Wild Rice Deluxe (m1994)', 'Goat Cheese Crostini Special (m1990)', 'Lentil Soup Premium (m2000)']",0.225
user_144_snacks,snacks,Fruit Punch (m732),"['Fruit Punch (m732)', 'Vegetable Soup Classic (m1988)', 'Brussels Sprouts Special (m1998)', 'Pasta Carbonara Special (m1996)']",0.1
user_145_breakfast,breakfast,Hot Chocolate Premium (m1671),"['Hot Chocolate Premium (m1671)', 'Apple Pie Special (m1984)', 'French Onion Soup Deluxe (m1993)', 'Shrimp Cocktail Spicy (m1995)']",0.2875
user_146_snacks,snacks,Pudding Mild (m1526),"['Pudding Mild (m1526)', 'Red Velvet Cake (m1999)', 'Biscuits and Gravy Light (m1987)', 'Split Pea Soup Mild (m1992)']",0.1
user_147_breakfast,breakfast,Fried Pickles Light (m1179),"['Fried Pickles Light (m1179)', 'Brussels Sprouts Special (m1998)', 'Fruit Salad Spicy (m1982)', 'Goat Cheese Crostini Special (m1990)']",0.1
user_148_dinner,dinner,Carrot Ginger Soup Classic (m130),"['Carrot Ginger Soup Classic (m130)', 'English Muffin Special (m1981)', 'Hash Browns Light (m1983)', 'Vegetable Soup Classic (m1988)']",0.2875
user_149_lunch,lunch,Rice Pudding Premium (m1867),"['Rice Pudding Premium (m1867)', 'Red Velvet Cake (m1999)', 'Vegetable Soup Classic (m1988)', 'Wild Rice Deluxe (m1994)']",0.38125
user_150_breakfast,breakfast,Soy Milk (m1951),"['Soy Milk (m1951)', 'Shrimp Cocktail Spicy (m1995)', 'Goat Cheese Crostini Special (m1990)', 'Fruit Salad Spicy (m1982)']",0.35
user_151_snacks,snacks,Goat Cheese Crostini Special (m1990),"['Goat Cheese Crostini Special (m1990)', 'Clam Chowder Classic (m1986)', 'Éclair Premium (m1985)', 'Lentil Soup Premium (m2000)']",0.475
user_152_dinner,dinner,Potato Salad Mild (m708),"['Potato Salad Mild (m708)', 'Éclair Premium (m1985)', 'Roasted Vegetables Mild (m1989)', 'Biscuits and Gravy Light (m1987)']",0.35
user_153_dinner,dinner,French Fries (m223),"['French Fries (m223)', 'Hash Browns Light (m1983)', 'Mediterranean Salad Premium (m1991)', 'Fruit Salad Spicy (m1982)']",0.225
user_154_dinner,dinner,Caprese Salad Spicy (m550),"['Caprese Salad Spicy (m550)', 'Clam Chowder Classic (m1986)', 'Mediterranean Salad Premium (m1991)', 'Apple Pie Special (m1984)']",0.38125
user_155_lunch,lunch,Minestrone Special (m1354),"['Minestrone Special (m1354)', 'Split Pea Soup Mild (m1992)', 'Pasta Carbonara Special (m1996)', 'French Onion Soup Deluxe (m1993)']",0.35
user_156_lunch,lunch,Cappuccino Deluxe (m1069),"['Cappuccino Deluxe (m1069)', 'Roasted Vegetables Mild (m1989)', 'Pasta Carbonara Special (m1996)', 'Fruit Salad Spicy (m1982)']",0.5583333333333333
user_157_lunch,lunch,Tuna Salad Light (m1152),"['Tuna Salad Light (m1152)', 'Lentil Soup Premium (m2000)', 'Red Velvet Cake (m1999)', 'Fruit Salad Spicy (m1982)']",0.5166666666666666
user_158_snacks,snacks,Parfait Spicy (m1642),"['Parfait Spicy (m1642)', 'Éclair Premium (m1985)', 'French Onion Soup Deluxe (m1993)', 'Pasta Carbonara Special (m1996)']",0.1
user_159_lunch,lunch,Macarons Mild (m791),"['Macarons Mild (m791)', 'Pasta Carbonara Special (m1996)', 'Shrimp Cocktail Spicy (m1995)', 'Red Velvet Cake (m1999)']",0.35
user_160_snacks,snacks,Pho (m47),"['Pho (m47)', 'English Muffin Special (m1981)', 'Bruschetta Special (m1997)', 'Fruit Salad Spicy (m1982)']",0.1
user_161_lunch,lunch,Milk Special (m1243),"['Milk Special (m1243)', 'Shrimp Cocktail Spicy (m1995)', 'Apple Pie Special (m1984)', 'Red Velvet Cake (m1999)']",0.2875
user_162_lunch,lunch,Avocado Toast Deluxe (m519),"['Avocado Toast Deluxe (m519)', 'Biscuits and Gravy Light (m1987)', 'Fruit Salad Spicy (m1982)', 'Roasted Vegetables Mild (m1989)']",0.2875
user_163_dinner,dinner,Oysters Deluxe (m733),"['Oysters Deluxe (m733)', 'Shrimp Cocktail Spicy (m1995)', 'Éclair Premium (m1985)', 'English Muffin Special (m1981)']",0.38125
user_164_breakfast,breakfast,Chicken Alfredo Special (m1444),"['Chicken Alfredo Special (m1444)', 'Apple Pie Special (m1984)', 'Roasted Vegetables Mild (m1989)', 'Brussels Sprouts Special (m1998)']",0.5166666666666666
user_165_dinner,dinner,Omelet Spicy (m1023),"['Omelet Spicy (m1023)', 'Shrimp Cocktail Spicy (m1995)', 'Wild Rice Deluxe (m1994)', 'Biscuits and Gravy Light (m1987)']",0.35
user_166_breakfast,breakfast,Lobster Bisque (m1085),"['Lobster Bisque (m1085)', 'Shrimp Cocktail Spicy (m1995)', 'French Onion Soup Deluxe (m1993)', 'Pasta Carbonara Special (m1996)']",0.1
user_167_breakfast,breakfast,Beet Salad (m1837),"['Beet Salad (m1837)', 'Mediterranean Salad Premium (m1991)', 'Biscuits and Gravy Light (m1987)', 'Éclair Premium (m1985)']",0.225
user_168_dinner,dinner,Chicken Tortilla Soup Classic (m1621),"['Chicken Tortilla Soup Classic (m1621)', 'Vegetable Soup Classic (m1988)', 'Bruschetta Special (m1997)', 'Shrimp Cocktail Spicy (m1995)']",0.31875
user_169_lunch,lunch,Carrot Cake Light (m1869),"['Carrot Cake Light (m1869)', 'Éclair Premium (m1985)', 'English Muffin Special (m1981)', 'Apple Pie Special (m1984)']",0.2875
user_170_breakfast,breakfast,Breakfast Potatoes Classic (m1901),"['Breakfast Potatoes Classic (m1901)', 'Éclair Premium (m1985)', 'Brussels Sprouts Special (m1998)', 'English Muffin Special (m1981)']",0.39166666666666666
user_171_lunch,lunch,Croissant Mild (m1760),"['Croissant Mild (m1760)', 'Vegetable Soup Classic (m1988)', 'Brussels Sprouts Special (m1998)', 'Éclair Premium (m1985)']",0.225
user_172_breakfast,breakfast,Pork Chops Spicy (m1783),"['Pork Chops Spicy (m1783)', 'Lentil Soup Premium (m2000)', 'Mediterranean Salad Premium (m1991)', 'Roasted Vegetables Mild (m1989)']",0.2875
user_173_lunch,lunch,Quinoa Salad Mild (m1338),"['Quinoa Salad Mild (m1338)', 'Mediterranean Salad Premium (m1991)', 'Bruschetta Special (m1997)', 'Clam Chowder Classic (m1986)']",0.19375
user_174_dinner,dinner,Clam Chowder Premium (m1123),"['Clam Chowder Premium (m1123)', 'Vegetable Soup Classic (m1988)', 'Pasta Carbonara Special (m1996)', 'Fruit Salad Spicy (m1982)']",0.4125
user_175_snacks,snacks,Calamari Light (m1213),"['Calamari Light (m1213)', 'Roasted Vegetables Mild (m1989)', 'Goat Cheese Crostini Special (m1990)', 'Red Velvet Cake (m1999)']",0.475
user_176_lunch,lunch,Pasta Salad Mild (m1185),"['Pasta Salad Mild (m1185)', 'Roasted Vegetables Mild (m1989)', 'Apple Pie Special (m1984)', 'Éclair Premium (m1985)']",0.2875
user_177_dinner,dinner,Soy Milk Mild (m388),"['Soy Milk Mild (m388)', 'Biscuits and Gravy Light (m1987)', 'Pasta Carbonara Special (m1996)', 'French Onion Soup Deluxe (m1993)']",0.475
user_178_breakfast,breakfast,Shrimp Cocktail Classic (m1918),"['Shrimp Cocktail Classic (m1918)', 'Mediterranean Salad Premium (m1991)', 'Shrimp Cocktail Spicy (m1995)', 'Clam Chowder Classic (m1986)']",0.1
user_179_dinner,dinner,Burger Classic (m972),"['Burger Classic (m972)', 'Wild Rice Deluxe (m1994)', 'Fruit Salad Spicy (m1982)', 'Split Pea Soup Mild (m1992)']",0.30000000000000004
user_180_breakfast,breakfast,Rice Noodles Classic (m1133),"['Rice Noodles Classic (m1133)', 'Éclair Premium (m1985)', 'Biscuits and Gravy Light (m1987)', 'Red Velvet Cake (m1999)']",0.39166666666666666
user_181_dinner,dinner,Fruit Smoothie Bowl Mild (m457),"['Fruit Smoothie Bowl Mild (m457)', 'Hash Browns Light (m1983)', 'Clam Chowder Classic (m1986)', 'Mediterranean Salad Premium (m1991)']",0.25
user_182_breakfast,breakfast,Crème Brûlée Mild (m1530),"['Crème Brûlée Mild (m1530)', 'Hash Browns Light (m1983)', 'Shrimp Cocktail Spicy (m1995)', 'English Muffin Special (m1981)']",0.39166666666666666
user_183_breakfast,breakfast,Greek Salad Deluxe (m343),"['Greek Salad Deluxe (m343)', 'French Onion Soup Deluxe (m1993)', 'Fruit Salad Spicy (m1982)', 'Split Pea Soup Mild (m1992)']",0.1
user_184_dinner,dinner,Chef Salad Spicy (m1008),"['Chef Salad Spicy (m1008)', 'Wild Rice Deluxe (m1994)', 'Brussels Sprouts Special (m1998)', 'French Onion Soup Deluxe (m1993)']",0.4125
user_185_lunch,lunch,Sautéed Mushrooms Special (m1707),"['Sautéed Mushrooms Special (m1707)', 'Apple Pie Special (m1984)', 'Vegetable Soup Classic (m1988)', 'Red Velvet Cake (m1999)']",0.1
user_186_dinner,dinner,Apple Juice Classic (m1738),"['Apple Juice Classic (m1738)', 'Wild Rice Deluxe (m1994)', 'Goat Cheese Crostini Special (m1990)', 'French Onion Soup Deluxe (m1993)']",0.475
user_187_breakfast,breakfast,Chicken Souvlaki Premium (m434),"['Chicken Souvlaki Premium (m434)', 'English Muffin Special (m1981)', 'Bruschetta Special (m1997)', 'Brussels Sprouts Special (m1998)']",0.35
user_188_breakfast,breakfast,Greek Salad Mild (m1497),"['Greek Salad Mild (m1497)', 'Bruschetta Special (m1997)', 'Fruit Salad Spicy (m1982)', 'Wild Rice Deluxe (m1994)']",0.225
user_189_breakfast,breakfast,Carrot Cake Light (m1950),"['Carrot Cake Light (m1950)', 'Wild Rice Deluxe (m1994)', 'Clam Chowder Classic (m1986)', 'English Muffin Special (m1981)']",0.35
user_190_lunch,lunch,Pho Classic (m1590),"['Pho Classic (m1590)', 'Éclair Premium (m1985)', 'Lentil Soup Premium (m2000)', 'Mediterranean Salad Premium (m1991)']",0.1
user_191_lunch,lunch,Rice Pudding Deluxe (m1643),"['Rice Pudding Deluxe (m1643)', 'Hash Browns Light (m1983)', 'Pasta Carbonara Special (m1996)', 'Brussels Sprouts Special (m1998)']",0.1
user_192_lunch,lunch,Chicken Rice Soup (m1451),"['Chicken Rice Soup (m1451)', 'Lentil Soup Premium (m2000)', 'Split Pea Soup Mild (m1992)', 'Brussels Sprouts Special (m1998)']",0.26666666666666666
user_193_breakfast,breakfast,Donut (m605),"['Donut (m605)', 'Biscuits and Gravy Light (m1987)', 'Goat Cheese Crostini Special (m1990)', 'Clam Chowder Classic (m1986)']",0.35
user_194_breakfast,breakfast,Chicken Teriyaki (m606),"['Chicken Teriyaki (m606)', 'Shrimp Cocktail Spicy (m1995)', 'Roasted Vegetables Mild (m1989)', 'Bruschetta Special (m1997)']",0.35
user_195_snacks,snacks,Coleslaw Special (m2),"['Coleslaw Special (m2)', 'Éclair Premium (m1985)', 'Apple Pie Special (m1984)', 'Brussels Sprouts Special (m1998)']",0.1
user_196_snacks,snacks,Clam Chowder Mild (m1628),"['Clam Chowder Mild (m1628)', 'Goat Cheese Crostini Special (m1990)', 'Bruschetta Special (m1997)', 'Lentil Soup Premium (m2000)']",0.6
user_197_lunch,lunch,Tomato Juice (m299),"['Tomato Juice (m299)', 'Apple Pie Special (m1984)', 'Bruschetta Special (m1997)', 'Wild Rice Deluxe (m1994)']",0.35
user_198_snacks,snacks,Gelato Classic (m1490),"['Gelato Classic (m1490)', 'Fruit Salad Spicy (m1982)', 'Lentil Soup Premium (m2000)', 'Apple Pie Special (m1984)']",0.1
user_199_snacks,snacks,Edamame Mild (m1104),"['Edamame Mild (m1104)', 'Wild Rice Deluxe (m1994)', 'Pasta Carbonara Special (m1996)', 'Bruschetta Special (m1997)']",0.1
user_200_breakfast,breakfast,Matcha Latte Light (m1095),"['Matcha Latte Light (m1095)', 'English Muffin Special (m1981)', 'Biscuits and Gravy Light (m1987)', 'Éclair Premium (m1985)']",0.39166666666666666
user_201_breakfast,breakfast,Steak Fajitas Classic (m1362),"['Steak Fajitas Classic (m1362)', 'English Muffin Special (m1981)', 'Lentil Soup Premium (m2000)', 'Fruit Salad Spicy (m1982)']",0.35
user_202_dinner,dinner,Shrimp Cocktail Deluxe (m282),"['Shrimp Cocktail Deluxe (m282)', 'Vegetable Soup Classic (m1988)', 'Mediterranean Salad Premium (m1991)', 'Split Pea Soup Mild (m1992)']",0.1
user_203_lunch,lunch,Hot Chocolate Classic (m887),"['Hot Chocolate Classic (m887)', 'Brussels Sprouts Special (m1998)', 'Fruit Salad Spicy (m1982)', 'Apple Pie Special (m1984)']",0.39166666666666666
user_204_lunch,lunch,Egg Salad (m297),"['Egg Salad (m297)', 'Lentil Soup Premium (m2000)', 'French Onion Soup Deluxe (m1993)', 'Clam Chowder Classic (m1986)']",0.1
user_205_dinner,dinner,Cheese Platter Spicy (m923),"['Cheese Platter Spicy (m923)', 'Wild Rice Deluxe (m1994)', 'Mediterranean Salad Premium (m1991)', 'Goat Cheese Crostini Special (m1990)']",0.32499999999999996
user_206_dinner,dinner,Waffles Premium (m734),"['Waffles Premium (m734)', 'Red Velvet Cake (m1999)', 'Roasted Vegetables Mild (m1989)', 'Vegetable Soup Classic (m1988)']",0.35
user_207_dinner,dinner,Pork Fried Rice Classic (m707),"['Pork Fried Rice Classic (m707)', 'Split Pea Soup Mild (m1992)', 'Wild Rice Deluxe (m1994)', 'Red Velvet Cake (m1999)']",0.4125
user_208_breakfast,breakfast,Croissant Premium (m1826),"['Croissant Premium (m1826)', 'Hash Browns Light (m1983)', 'Pasta Carbonara Special (m1996)', 'Biscuits and Gravy Light (m1987)']",0.2875
user_209_breakfast,breakfast,Cinnamon Roll Deluxe (m1325),"['Cinnamon Roll Deluxe (m1325)', 'Éclair Premium (m1985)', 'English Muffin Special (m1981)', 'Goat Cheese Crostini Special (m1990)']",0.26666666666666666
user_210_lunch,lunch,English Muffin (m353),"['English Muffin (m353)', 'Goat Cheese Crostini Special (m1990)', 'Vegetable Soup Classic (m1988)', 'Brussels Sprouts Special (m1998)']",0.225
user_211_snacks,snacks,Corn Chowder Mild (m783),"['Corn Chowder Mild (m783)', 'Éclair Premium (m1985)', 'Apple Pie Special (m1984)', 'Vegetable Soup Classic (m1988)']",0.6
user_212_dinner,dinner,Churros Deluxe (m290),"['Churros Deluxe (m290)', 'Shrimp Cocktail Spicy (m1995)', 'English Muffin Special (m1981)', 'Apple Pie Special (m1984)']",0.31875
user_213_snacks,snacks,Butternut Squash Soup Special (m1061),"['Butternut Squash Soup Special (m1061)', 'English Muffin Special (m1981)', 'Pasta Carbonara Special (m1996)', 'French Onion Soup Deluxe (m1993)']",0.1
user_214_lunch,lunch,Chicken Tortilla Soup Special (m420),"['Chicken Tortilla Soup Special (m420)', 'Biscuits and Gravy Light (m1987)', 'Hash Browns Light (m1983)', 'Brussels Sprouts Special (m1998)']",0.26666666666666666
user_215_lunch,lunch,Caprese Salad Deluxe (m1733),"['Caprese Salad Deluxe (m1733)', 'Mediterranean Salad Premium (m1991)', 'Apple Pie Special (m1984)', 'French Onion Soup Deluxe (m1993)']",0.2875
user_216_breakfast,breakfast,Edamame (m836),"['Edamame (m836)', 'English Muffin Special (m1981)', 'Goat Cheese Crostini Special (m1990)', 'Wild Rice Deluxe (m1994)']",0.35
user_217_snacks,snacks,Steamed Vegetables Premium (m1452),"['Steamed Vegetables Premium (m1452)', 'Bruschetta Special (m1997)', 'Split Pea Soup Mild (m1992)', 'Biscuits and Gravy Light (m1987)']",0.475
user_218_breakfast,breakfast,Mashed Potatoes Light (m1587),"['Mashed Potatoes Light (m1587)', 'Biscuits and Gravy Light (m1987)', 'Red Velvet Cake (m1999)', 'English Muffin Special (m1981)']",0.35
user_219_breakfast,breakfast,Deviled Eggs Mild (m770),"['Deviled Eggs Mild (m770)', 'Vegetable Soup Classic (m1988)', 'Pasta Carbonara Special (m1996)', 'Hash Browns Light (m1983)']",0.39166666666666666
user_220_dinner,dinner,Tiramisu Light (m573),"['Tiramisu Light (m573)', 'Pasta Carbonara Special (m1996)', 'Vegetable Soup Classic (m1988)', 'Red Velvet Cake (m1999)']",0.38125
user_221_dinner,dinner,Soy Milk Spicy (m401),"['Soy Milk Spicy (m401)', 'French Onion Soup Deluxe (m1993)', 'Mediterranean Salad Premium (m1991)', 'Shrimp Cocktail Spicy (m1995)']",0.225
user_222_lunch,lunch,Ice Cream Spicy (m1693),"['Ice Cream Spicy (m1693)', 'Vegetable Soup Classic (m1988)', 'Biscuits and Gravy Light (m1987)', 'Red Velvet Cake (m1999)']",0.1
user_223_breakfast,breakfast,Grilled Zucchini Light (m128),"['Grilled Zucchini Light (m128)', 'Split Pea Soup Mild (m1992)', 'Brussels Sprouts Special (m1998)', 'Hash Browns Light (m1983)']",0.2875
user_224_breakfast,breakfast,Oatmeal (m298),"['Oatmeal (m298)', 'Éclair Premium (m1985)', 'Apple Pie Special (m1984)', 'Lentil Soup Premium (m2000)']",0.475
user_225_snacks,snacks,Prosciutto Melon Special (m1176),"['Prosciutto Melon Special (m1176)', 'Wild Rice Deluxe (m1994)', 'French Onion Soup Deluxe (m1993)', 'Clam Chowder Classic (m1986)']",0.2875
user_226_snacks,snacks,Quinoa Deluxe (m1366),"['Quinoa Deluxe (m1366)', 'Brussels Sprouts Special (m1998)', 'Clam Chowder Classic (m1986)', 'Goat Cheese Crostini Special (m1990)']",0.2875
user_227_snacks,snacks,Fish Tacos Special (m1659),"['Fish Tacos Special (m1659)', 'Split Pea Soup Mild (m1992)', 'Fruit Salad Spicy (m1982)', 'Bruschetta Special (m1997)']",0.475
user_228_snacks,snacks,Shrimp Scampi Deluxe (m1942),"['Shrimp Scampi Deluxe (m1942)', 'Fruit Salad Spicy (m1982)', 'Hash Browns Light (m1983)', 'French Onion Soup Deluxe (m1993)']",0.1
user_229_dinner,dinner,Bread Pudding Deluxe (m1792),"['Bread Pudding Deluxe (m1792)', 'Bruschetta Special (m1997)', 'Roasted Vegetables Mild (m1989)', 'Wild Rice Deluxe (m1994)']",0.44375
user_230_dinner,dinner,Tea Premium (m964),"['Tea Premium (m964)', 'Éclair Premium (m1985)', 'Wild Rice Deluxe (m1994)', 'French Onion Soup Deluxe (m1993)']",0.4
user_231_lunch,lunch,Calamari Mild (m1900),"['Calamari Mild (m1900)', 'Biscuits and Gravy Light (m1987)', 'Shrimp Cocktail Spicy (m1995)', 'Bruschetta Special (m1997)']",0.35
user_232_lunch,lunch,Milk Special (m1243),"['Milk Special (m1243)', 'Clam Chowder Classic (m1986)', 'Fruit Salad Spicy (m1982)', 'French Onion Soup Deluxe (m1993)']",0.31875
user_233_breakfast,breakfast,Chicken Parmesan Spicy (m1108),"['Chicken Parmesan Spicy (m1108)', 'Mediterranean Salad Premium (m1991)', 'Apple Pie Special (m1984)', 'Biscuits and Gravy Light (m1987)']",0.2875
user_234_dinner,dinner,Hot and Sour Soup Classic (m1562),"['Hot and Sour Soup Classic (m1562)', 'Vegetable Soup Classic (m1988)', 'Wild Rice Deluxe (m1994)', 'Red Velvet Cake (m1999)']",0.4125
user_235_dinner,dinner,Breakfast Sandwich Special (m898),"['Breakfast Sandwich Special (m898)', 'Clam Chowder Classic (m1986)', 'Bruschetta Special (m1997)', 'Vegetable Soup Classic (m1988)']",0.32499999999999996
user_236_lunch,lunch,Bagel Spicy (m147),"['Bagel Spicy (m147)', 'Mediterranean Salad Premium (m1991)', 'Fruit Salad Spicy (m1982)', 'Biscuits and Gravy Light (m1987)']",0.26666666666666666
user_237_dinner,dinner,Vegetable Stir Fry Premium (m1198),"['Vegetable Stir Fry Premium (m1198)', 'Goat Cheese Crostini Special (m1990)', 'Bruschetta Special (m1997)', 'Vegetable Soup Classic (m1988)']",0.31875
user_238_dinner,dinner,Roasted Vegetables Special (m1722),"['Roasted Vegetables Special (m1722)', 'Bruschetta Special (m1997)', 'Fruit Salad Spicy (m1982)', 'Éclair Premium (m1985)']",0.19375
user_239_dinner,dinner,Lentil Soup Deluxe (m1610),"['Lentil Soup Deluxe (m1610)', 'Roasted Vegetables Mild (m1989)', 'Lentil Soup Premium (m2000)', 'Shrimp Cocktail Spicy (m1995)']",0.38125
user_240_dinner,dinner,Tomato Soup (m1519),"['Tomato Soup (m1519)', 'English Muffin Special (m1981)', 'Red Velvet Cake (m1999)', 'Vegetable Soup Classic (m1988)']",0.4125
user_241_dinner,dinner,Bruschetta Light (m113),"['Bruschetta Light (m113)', 'Vegetable Soup Classic (m1988)', 'Apple Pie Special (m1984)', 'Wild Rice Deluxe (m1994)']",0.39166666666666666
user_242_snacks,snacks,Fish Tacos Spicy (m1561),"['Fish Tacos Spicy (m1561)', 'Biscuits and Gravy Light (m1987)', 'Mediterranean Salad Premium (m1991)', 'Clam Chowder Classic (m1986)']",0.1
user_243_lunch,lunch,Salmon Fillet (m570),"['Salmon Fillet (m570)', 'Split Pea Soup Mild (m1992)', 'Apple Pie Special (m1984)', 'Red Velvet Cake (m1999)']",0.38125
user_244_snacks,snacks,Cheese Platter Deluxe (m1696),"['Cheese Platter Deluxe (m1696)', 'Shrimp Cocktail Spicy (m1995)', 'Vegetable Soup Classic (m1988)', 'Éclair Premium (m1985)']",0.35
user_245_breakfast,breakfast,Fried Pickles Special (m322),"['Fried Pickles Special (m322)', 'Wild Rice Deluxe (m1994)', 'French Onion Soup Deluxe (m1993)', 'Red Velvet Cake (m1999)']",0.1
user_246_breakfast,breakfast,Fruit Salad Mild (m952),"['Fruit Salad Mild (m952)', 'Red Velvet Cake (m1999)', 'Shrimp Cocktail Spicy (m1995)', 'Mediterranean Salad Premium (m1991)']",0.1
user_247_lunch,lunch,Bruschetta Deluxe (m1012),"['Bruschetta Deluxe (m1012)', 'Pasta Carbonara Special (m1996)', 'Wild Rice Deluxe (m1994)', 'Apple Pie Special (m1984)']",0.35
user_248_snacks,snacks,Sorbet Light (m905),"['Sorbet Light (m905)', 'French Onion Soup Deluxe (m1993)', 'English Muffin Special (m1981)', 'Clam Chowder Classic (m1986)']",0.475
user_249_snacks,snacks,Shrimp Scampi Deluxe (m1942),"['Shrimp Scampi Deluxe (m1942)', 'Vegetable Soup Classic (m1988)', 'Split Pea Soup Mild (m1992)', 'Shrimp Cocktail Spicy (m1995)']",0.1
user_250_snacks,snacks,Caesar Salad Special (m69),"['Caesar Salad Special (m69)', 'Roasted Vegetables Mild (m1989)', 'Clam Chowder Classic (m1986)', 'Shrimp Cocktail Spicy (m1995)']",0.35
user_251_breakfast,breakfast,Gelato Mild (m1821),"['Gelato Mild (m1821)', 'Brussels Sprouts Special (m1998)', 'Shrimp Cocktail Spicy (m1995)', 'French Onion Soup Deluxe (m1993)']",0.1
user_252_dinner,dinner,Fish Tacos Spicy (m1561),"['Fish Tacos Spicy (m1561)', 'Pasta Carbonara Special (m1996)', 'Wild Rice Deluxe (m1994)', 'Bruschetta Special (m1997)']",0.5375
user_253_lunch,lunch,Quinoa Salad Mild (m1338),"['Quinoa Salad Mild (m1338)', 'Wild Rice Deluxe (m1994)', 'Éclair Premium (m1985)', 'French Onion Soup Deluxe (m1993)']",0.38125
user_254_lunch,lunch,Nachos Classic (m1886),"['Nachos Classic (m1886)', 'Wild Rice Deluxe (m1994)', 'English Muffin Special (m1981)', 'Red Velvet Cake (m1999)']",0.26666666666666666
user_255_dinner,dinner,Garlic Bread Spicy (m1021),"['Garlic Bread Spicy (m1021)', 'Apple Pie Special (m1984)', 'Clam Chowder Classic (m1986)', 'Lentil Soup Premium (m2000)']",0.31875
user_256_lunch,lunch,Meatball Sub Light (m960),"['Meatball Sub Light (m960)', 'Éclair Premium (m1985)', 'Wild Rice Deluxe (m1994)', 'Mediterranean Salad Premium (m1991)']",0.39166666666666666
user_257_snacks,snacks,Fruit Punch Special (m1052),"['Fruit Punch Special (m1052)', 'Apple Pie Special (m1984)', 'Shrimp Cocktail Spicy (m1995)', 'English Muffin Special (m1981)']",0.475
user_258_dinner,dinner,Carrot Cake Light (m75),"['Carrot Cake Light (m75)', 'Goat Cheese Crostini Special (m1990)', 'Mediterranean Salad Premium (m1991)', 'French Onion Soup Deluxe (m1993)']",0.25
user_259_lunch,lunch,Coffee Classic (m1657),"['Coffee Classic (m1657)', 'Éclair Premium (m1985)', 'Apple Pie Special (m1984)', 'Shrimp Cocktail Spicy (m1995)']",0.39166666666666666
user_260_breakfast,breakfast,Tres Leches Cake (m187),"['Tres Leches Cake (m187)', 'Apple Pie Special (m1984)', 'Mediterranean Salad Premium (m1991)', 'Bruschetta Special (m1997)']",0.1
user_261_snacks,snacks,Waffles Mild (m273),"['Waffles Mild (m273)', 'Apple Pie Special (m1984)', 'Biscuits and Gravy Light (m1987)', 'English Muffin Special (m1981)']",0.2875
user_262_dinner,dinner,Soy Milk Premium (m1454),"['Soy Milk Premium (m1454)', 'Goat Cheese Crostini Special (m1990)', 'Red Velvet Cake (m1999)', 'Lentil Soup Premium (m2000)']",0.35
user_263_dinner,dinner,Lamb Kebab Premium (m659),"['Lamb Kebab Premium (m659)', 'Vegetable Soup Classic (m1988)', 'Pasta Carbonara Special (m1996)', 'Apple Pie Special (m1984)']",0.35
